pk_teuna_fikt,mispar_rehev_fikt,SHNAT_TEUNA,HODESH_TEUNA,NEFAH,SHNAT_YITZUR,KIVUNE_NESIA,MATZAV_REHEV,SHIYUH_REHEV_LMS,NEZEK,SUG_REHEV_LMS,MEKOMOT_YESHIVA_LMS,MISHKAL_KOLEL_LMS,SUG_TIK
2023078834,2,2023,6,8,2003,4433,0,1,4,1,99,1,1
2023089542,1,2023,6,7,2019,4433,0,1,4,1,3,1,1
2023089542,2,2023,6,6,2016,1122,0,1,4,1,99,1,1
2023017517,1,2023,6,6,2020,1122,0,1,2,1,3,1,1
2023017517,2,2023,6,8,2017,4433,0,1,2,1,3,2,1
2023088911,1,2023,6,4,2015,4433,0,1,4,19,1,1,1
2023088911,2,2023,6,9,2021,4433,0,1,4,1,3,2,1
2023058145,1,2023,6,6,2021,3344,0,1,3,1,99,2,1
2023058145,2,2023,6,6,2018,2211,0,1,4,1,3,1,1
2023041018,1,2023,6,6,2016,2277,0,1,1,1,3,2,1
2023041018,2,2023,6,2,2016,6644,0,1,1,9,1,,1
2023074818,1,2023,6,12,2013,1122,0,1,4,24,6,5,1
2023074818,2,2023,6,13,2016,2211,0,1,4,11,53,13,1
2023019110,1,2023,6,7,2007,2266,0,1,1,1,5,1,1
2023019110,2,2023,6,7,2007,6666,0,1,1,1,5,1,1
2023083120,1,2023,6,3,2022,6666,0,1,1,10,1,,1
2023083120,2,2023,6,6,2022,6666,0,1,4,1,3,1,1
2023028910,1,2023,5,5,2012,2233,0,1,4,1,3,1,1
2023077745,1,2023,6,6,2019,4433,0,1,4,1,3,2,1
2023077745,2,2023,6,0,0,4433,0,1,4,15,99,0,1
2023098698,1,2023,6,8,2012,2211,0,1,3,1,99,1,1
2023098698,2,2023,6,6,2016,1122,0,1,3,1,3,,1
2023003123,1,2023,6,6,2014,2211,0,1,4,1,3,1,1
2023003123,2,2023,6,6,2008,2211,0,1,1,1,99,,1
2023059495,1,2023,6,4,2023,6622,0,1,1,19,1,,1
2023059495,2,2023,6,6,2019,2222,0,1,1,1,99,1,1
2023020024,1,2023,7,6,2021,2211,0,1,3,1,99,2,1
2023020024,2,2023,7,6,2009,1122,0,1,3,1,3,,1
2023037673,1,2023,7,6,2015,1122,0,1,1,1,3,1,1
2023037673,2,2023,7,4,2020,4433,0,1,1,1,3,1,1
2023042558,1,2023,7,6,2017,3344,0,1,1,1,99,1,1
2023042558,2,2023,7,6,2019,4433,0,1,1,1,3,1,1
2023022493,1,2023,7,4,2021,2266,0,1,1,14,99,1,1
2023083584,1,2023,7,6,2023,2222,0,1,1,1,3,2,1
2023083584,2,2023,7,6,2018,7755,0,1,1,1,3,1,1
2023021915,1,2023,7,5,2021,3344,0,1,4,1,3,1,1
2023032276,1,2023,7,13,2015,4433,0,1,1,11,35,11,1
2023032276,2,2023,7,4,2019,3311,0,1,1,19,1,,1
2023089124,1,2023,7,8,2017,0,0,1,4,1,3,2,1
2023089124,2,2023,7,0,0,0,0,1,4,14,99,0,1
2023031412,1,2023,6,7,2022,1122,0,1,4,12,3,1,1
2023031412,2,2023,6,8,2022,1350,0,1,1,12,3,2,1
2023031412,3,2023,6,6,2008,1122,0,1,4,1,99,,1
2023056169,1,2023,6,6,2010,0,0,1,4,1,3,1,1
2023056169,2,2023,6,6,2004,4433,0,1,4,1,2,1,1
2023056169,3,2023,6,8,2021,3344,0,1,4,1,99,1,1
2023098344,1,2023,6,4,2010,2233,0,1,1,1,99,1,1
2023098344,2,2023,6,6,2015,4433,0,1,1,1,3,1,1
2023060982,1,2023,6,0,0,3344,0,1,1,22,99,0,1
2023005734,1,2023,6,8,2020,2244,0,1,4,1,3,2,1
2023005734,2,2023,6,7,2017,2244,0,1,1,12,3,1,1
2023073797,1,2023,5,5,2020,2211,0,1,4,1,3,1,1
2023099171,1,2023,6,6,2011,3311,0,1,4,1,99,1,1
2023057330,1,2023,6,0,0,4411,0,1,4,17,99,0,1
2023055913,1,2023,6,2,2020,4477,0,1,4,9,1,,1
2023055913,2,2023,6,5,2014,6677,0,1,4,1,3,1,1
2023025212,1,2023,6,5,2013,4433,0,1,1,1,3,1,1
2023035144,1,2023,6,3,2019,1122,0,1,1,10,1,,1
2023043895,1,2023,6,8,2018,4422,0,1,1,1,3,2,1
2023044177,1,2023,6,3,2015,3344,0,1,3,10,1,,1
2023044177,2,2023,6,12,2021,4422,0,1,1,24,3,5,1
2023063793,1,2023,6,8,2011,2266,0,1,3,1,99,1,1
2023063793,2,2023,6,6,2004,2244,0,1,3,1,99,,1
2023025735,1,2023,6,7,2011,3344,0,1,1,1,3,1,1
2023025735,2,2023,6,0,0,2211,0,1,4,21,99,0,1
2023043846,1,2023,6,5,2014,4433,0,1,1,1,3,1,1
2023043846,2,2023,6,2,2017,6611,0,1,1,9,99,,1
2023093492,1,2023,6,4,2020,4433,0,1,2,1,3,1,1
2023093492,2,2023,6,6,2011,3344,0,1,1,1,3,1,1
2023025619,1,2023,6,9,2022,4433,0,1,4,1,99,2,1
2023029712,1,2023,6,6,2022,2211,0,1,4,1,2,1,1
2023029712,2,2023,6,5,2015,1133,0,1,4,1,3,1,1
2023005620,1,2023,6,8,2009,2244,0,1,4,1,3,3,1
2023027216,1,2023,3,6,2020,0,0,1,4,19,3,1,1
2023078483,1,2023,6,6,2011,2211,0,1,4,1,99,1,1
2023088592,1,2023,6,6,2018,2211,0,1,1,1,99,2,1
2023088592,2,2023,6,4,2018,1144,0,1,4,1,3,1,1
2023007609,1,2023,6,12,2008,3311,0,1,1,24,4,4,1
2023007609,2,2023,6,4,2019,4433,0,1,2,1,3,1,1
2023052689,1,2023,6,6,2010,6677,0,1,1,1,3,1,1
2023052689,2,2023,6,7,2011,4455,0,1,1,1,3,1,1
2023057505,1,2023,6,0,0,2211,0,1,4,15,99,0,1
2023057505,2,2023,6,6,2018,3322,0,1,4,1,3,2,1
2023085111,1,2023,6,8,2019,1122,0,1,4,1,99,1,1
2023034667,1,2023,6,7,2012,1122,0,1,1,1,3,1,1
2023034667,2,2023,6,7,2008,2233,0,1,1,1,4,1,1
2023018923,1,2023,6,0,0,3344,0,1,4,17,99,0,1
2023013843,1,2023,6,6,2011,2211,0,1,4,1,3,1,1
2023013843,2,2023,6,4,2017,1350,0,1,4,1,3,1,1
2023082556,1,2023,6,0,0,1122,0,1,1,23,99,0,1
2023082556,2,2023,6,8,2019,4433,0,1,1,1,99,2,1
2023059645,1,2023,6,13,2017,2211,0,1,4,7,99,17,1
2023059645,2,2023,6,0,0,2211,0,1,3,23,99,0,1
2023058379,1,2023,6,5,2017,1122,0,1,4,1,3,1,1
2023030808,1,2023,6,12,2013,0,0,1,1,11,36,11,1
2023030808,2,2023,6,3,2011,0,0,1,1,19,1,1,1
2023062237,1,2023,6,5,2012,4433,0,1,4,1,3,1,1
2023062237,2,2023,6,4,2020,4433,0,1,4,19,1,,1
2023037626,1,2023,6,13,2015,1122,0,1,4,7,99,17,1
2023037626,2,2023,6,3,2020,1122,0,1,1,10,1,,1
2023037626,3,2023,6,0,0,0,0,1,0,8,99,0,1
2023007876,1,2023,6,6,2018,2211,0,1,2,1,3,1,1
2023007876,2,2023,6,8,2019,3344,0,1,1,1,6,3,1
2023056274,1,2023,6,6,2008,4433,0,1,3,1,3,,1
2023056274,2,2023,6,8,2014,4433,0,1,3,1,5,2,1
2023095091,1,2023,6,6,2022,0,0,1,4,1,3,1,1
2023095091,2,2023,6,2,2021,0,0,1,4,9,1,,1
2023030854,1,2023,6,7,2020,2233,0,1,2,1,3,1,1
2023030854,2,2023,6,6,2017,1122,0,1,2,1,2,1,1
2023051262,1,2023,6,6,2007,0,0,1,1,1,99,,1
2023051262,2,2023,6,0,0,0,0,1,4,15,99,0,1
2023094636,1,2023,6,0,0,0,0,1,1,23,99,0,1
2023036279,1,2023,6,4,2015,2211,0,1,1,1,3,1,1
2023036279,2,2023,6,6,2018,3344,0,1,1,2,3,2,1
2023004821,1,2023,6,7,2021,3311,0,1,4,1,3,1,1
2023004821,2,2023,6,7,2008,1144,0,1,4,1,4,1,1
2023053891,1,2023,6,6,2014,2211,0,1,1,1,99,1,1
2023012510,1,2023,6,12,2021,4433,0,1,1,11,51,11,1
2023051769,1,2023,6,6,2017,3344,0,1,4,12,3,1,1
2023051769,2,2023,6,6,2011,3344,0,1,4,1,99,1,1
2023047857,1,2023,6,5,2014,1122,0,1,4,1,3,1,1
2023098014,1,2023,6,6,2021,2211,0,1,3,1,3,2,1
2023098014,2,2023,6,9,2008,4433,0,1,3,1,6,2,1
2023070448,1,2023,5,10,2021,4422,0,1,2,1,6,2,1
2023070448,2,2023,5,6,2021,3344,0,1,2,1,3,1,1
2023005200,1,2023,6,6,2012,1122,0,1,4,1,99,1,1
2023088826,1,2023,6,9,2019,2211,0,1,4,18,19,5,1
2023049090,1,2023,6,7,2010,2211,0,1,4,1,3,1,1
2023049090,2,2023,6,0,2018,2211,0,3,1,8,99,0,1
2023022561,1,2023,6,5,2020,1144,0,1,2,1,3,1,1
2023022561,2,2023,6,4,2019,2211,0,1,1,1,3,1,1
2023001014,1,2023,6,8,2022,2211,0,1,1,1,99,1,1
2023001014,2,2023,6,8,2013,1122,0,1,1,2,6,2,1
2023089569,1,2023,6,7,2023,2211,0,1,1,12,3,1,1
2023021063,1,2023,6,13,2017,2244,0,1,3,11,35,11,1
2023007374,1,2023,6,9,2021,1144,0,1,1,1,3,2,1
2023007374,2,2023,6,9,2004,6644,0,1,2,2,5,2,1
2023089194,1,2023,6,6,2016,1122,0,1,4,1,3,,1
2023049901,1,2023,6,5,2016,4433,0,1,4,1,99,1,1
2023097478,1,2023,6,5,2014,1122,0,1,3,1,3,1,1
2023097478,2,2023,6,5,2011,3344,0,1,1,1,3,1,1
2023052317,1,2023,6,4,2023,0,0,1,4,19,1,,1
2023001811,1,2023,6,5,2008,3311,0,1,1,1,3,1,1
2023041781,1,2023,6,5,2007,2211,0,1,1,1,3,1,1
2023041781,2,2023,6,6,2010,2211,0,1,1,1,3,1,1
2023041781,3,2023,6,6,2010,1144,0,1,4,1,99,1,1
2023088826,2,2023,6,6,2008,1122,0,1,4,1,99,,1
2023096482,1,2023,5,13,2021,0,0,1,4,11,34,11,1
2023075084,1,2023,4,2,2016,0,0,1,1,10,1,,1
2023075084,2,2023,4,0,0,0,0,1,0,17,99,0,1
2023033909,1,2023,6,6,2014,1122,0,1,1,1,3,1,1
2023041125,2,2023,6,8,2021,2233,0,1,4,1,99,3,1
2023019881,1,2023,7,8,2016,0,0,1,1,1,3,2,1
2023019881,2,2023,7,4,2022,0,0,1,4,19,1,,1
2023081963,1,2023,7,5,2020,3344,0,1,1,19,1,,1
2023081963,2,2023,7,6,2017,3344,0,1,4,1,5,2,1
2023046437,1,2023,7,12,2016,3344,0,1,4,5,99,10,1
2023046437,2,2023,7,6,2011,3344,0,1,4,1,3,1,1
2023012284,1,2023,6,0,0,0,0,1,4,15,99,0,1
2023012284,2,2023,6,9,2008,0,0,1,4,1,4,2,1
2023072020,1,2023,7,8,2006,4433,0,1,4,1,99,,1
2023072020,2,2023,7,0,0,3344,0,1,1,23,99,0,1
2023036114,1,2023,7,6,2008,1122,0,1,4,1,99,,1
2023036114,2,2023,7,6,2015,1122,0,1,1,1,99,1,1
2023018026,1,2023,7,6,2012,2233,0,1,1,1,99,1,1
2023018026,2,2023,7,6,2008,1122,0,1,1,1,3,1,1
2023018057,1,2023,7,4,2022,2211,0,1,4,19,1,,1
2023018057,2,2023,7,3,2017,2211,0,1,4,10,1,1,1
2023018057,3,2023,7,3,2021,2211,0,1,4,10,1,,1
2023017542,1,2023,5,5,2020,3344,0,1,4,1,3,1,1
2023017542,2,2023,5,3,2021,3344,0,1,4,10,1,,1
2023057669,1,2023,6,0,0,3344,0,1,1,21,99,0,1
2023082523,1,2023,6,6,2023,3344,0,1,4,2,3,2,1
2023082523,2,2023,6,8,2021,4433,0,1,4,3,3,3,1
2023060454,1,2023,6,0,0,1122,0,1,4,23,99,0,1
2023060454,2,2023,6,0,0,2211,0,1,4,21,99,0,1
2023037705,2,2023,6,5,2015,2211,0,1,4,1,3,1,1
2023014421,1,2023,6,0,2017,2211,0,3,1,2,99,0,1
2023014421,2,2023,6,2,2020,2211,0,1,3,9,1,,1
2023014421,3,2023,6,6,2013,1350,0,1,1,1,3,1,1
2023098162,1,2023,6,0,0,2211,0,1,1,23,99,0,1
2023098162,2,2023,6,0,0,3344,0,1,4,8,99,0,1
2023094207,1,2023,6,6,2020,2211,0,1,2,2,3,2,1
2023094207,2,2023,6,0,2022,1122,0,1,2,1,3,2,1
2023082710,1,2023,6,0,0,0,0,1,4,15,99,0,1
2023082710,2,2023,6,5,2011,0,0,1,4,1,3,1,1
2023033831,1,2023,7,6,2008,4433,0,1,1,1,99,,1
2023033831,2,2023,7,6,2011,1122,0,1,4,1,3,1,1
2023056256,1,2023,7,6,2006,4433,0,1,3,1,4,1,1
2023056256,2,2023,7,11,2010,3344,0,1,3,1,3,2,1
2023056256,3,2023,7,0,2023,4433,0,1,3,1,5,3,1
2023069042,1,2023,7,0,0,2211,0,1,4,17,99,0,1
2023054246,1,2023,7,4,2017,2211,0,1,3,19,1,,1
2023054246,2,2023,7,6,2023,1122,0,1,4,1,5,2,1
2023049945,1,2023,7,6,2017,1350,0,1,1,1,3,1,1
2023049945,2,2023,7,4,2017,3344,0,1,2,1,3,1,1
2023041125,1,2023,6,10,2022,4433,0,1,4,1,3,2,1
2023011628,2,2023,7,6,2012,1122,0,1,4,1,3,1,1
2023024105,1,2023,7,6,2010,1350,0,1,1,1,99,1,1
2023024105,2,2023,7,12,2007,3344,0,1,1,24,6,4,1
2023057504,1,2023,7,8,2008,2244,0,1,2,1,4,1,1
2023034000,1,2023,7,8,2022,3344,0,1,4,12,3,2,1
2023010094,1,2023,7,8,2013,1166,0,1,2,1,5,2,1
2023010094,2,2023,7,6,2019,2211,0,1,3,1,3,2,1
2023044333,1,2023,7,0,0,3344,0,1,2,21,99,0,1
2023044333,2,2023,7,5,2020,2211,0,1,2,1,3,1,1
2023084152,1,2023,7,8,2015,4433,0,1,1,12,3,1,1
2023002844,1,2023,7,3,2018,2211,0,1,3,10,1,,1
2023002844,2,2023,7,0,0,1144,0,1,4,17,99,0,1
2023097616,1,2023,7,6,2007,1122,0,1,3,1,99,,1
2023097616,2,2023,7,9,2008,2211,0,1,3,1,4,1,1
2023009357,1,2023,7,13,2015,2211,0,1,4,7,99,17,1
2023009357,2,2023,7,8,2017,4433,0,1,2,1,3,1,1
2023066403,1,2023,7,5,2014,4433,0,1,3,1,2,1,1
2023012252,1,2023,7,3,2022,1122,0,1,1,10,1,,1
2023012252,2,2023,7,6,2018,3344,0,1,1,1,3,1,1
2023054019,1,2023,7,6,2014,2211,0,1,2,1,99,1,1
2023054019,2,2023,7,5,2022,2211,0,1,2,1,3,1,1
2023064265,1,2023,7,4,2020,1122,0,1,1,19,1,,1
2023049520,1,2023,7,2,2016,6644,0,1,3,10,1,,1
2023049520,2,2023,7,6,2004,6633,0,1,3,1,3,,1
2023004276,1,2023,7,6,2017,1122,0,1,4,1,3,1,1
2023050478,1,2023,7,4,2018,6644,0,1,4,1,3,1,1
2023050478,2,2023,7,8,2015,6666,0,1,4,1,99,1,1
2023050478,3,2023,7,6,2004,6644,0,1,1,1,99,,1
2023082360,1,2023,7,5,2019,4433,0,1,1,1,3,1,1
2023007807,1,2023,7,3,2021,2211,0,1,1,10,1,,1
2023041628,1,2023,7,0,0,3344,0,1,4,8,99,0,1
2023041628,2,2023,7,8,2016,1122,0,1,1,1,5,2,1
2023078219,1,2023,7,8,2010,2211,0,1,4,1,3,2,1
2023078219,2,2023,7,0,0,4411,0,1,4,17,99,0,1
2023068196,1,2023,5,12,2020,1122,0,1,4,5,99,10,1
2023068196,2,2023,5,4,2016,1122,0,1,4,1,3,1,1
2023023856,1,2023,7,5,2013,3322,0,1,4,1,3,1,1
2023023856,2,2023,7,6,2012,3322,0,1,4,1,99,1,1
2023089120,1,2023,7,0,0,2244,0,1,1,17,99,0,1
2023035178,1,2023,7,6,2012,6677,0,1,4,1,99,1,1
2023035178,2,2023,7,2,2021,2277,0,1,4,9,1,1,1
2023044743,1,2023,7,6,2023,2211,0,1,1,1,3,1,1
2023063609,1,2023,7,5,2014,4433,0,1,3,1,3,1,1
2023063609,2,2023,7,13,2014,3344,0,1,3,11,55,11,1
2023089100,1,2023,7,5,2007,3311,0,1,2,1,3,1,1
2023089100,2,2023,7,0,2022,1122,0,1,4,11,41,13,1
2023012388,1,2023,7,0,0,2211,0,1,4,17,99,0,1
2023012388,2,2023,7,0,0,4433,0,1,1,23,99,0,1
2023067120,1,2023,4,3,2016,0,0,1,1,10,99,,1
2023067120,2,2023,4,4,2011,0,0,1,1,1,2,1,1
2023031832,1,2023,7,0,0,2277,0,1,4,23,99,0,1
2023090435,1,2023,7,8,2021,2211,0,1,4,1,3,2,1
2023090435,2,2023,7,3,2023,4433,0,1,4,10,1,1,1
2023019940,1,2023,7,3,2016,2222,0,1,1,10,1,,1
2023019940,2,2023,7,6,2015,2222,0,1,1,1,3,1,1
2023073305,1,2023,7,6,2008,3344,0,1,4,1,99,,1
2023073305,2,2023,7,6,2020,4433,0,1,4,1,3,2,1
2023073305,3,2023,7,0,0,0,0,1,0,17,99,0,1
2023024119,1,2023,7,6,2019,3344,0,1,2,1,3,2,1
2023024119,2,2023,7,7,2017,2211,0,1,2,1,3,1,1
2023037099,1,2023,6,5,2018,1122,0,1,1,1,3,1,1
2023037099,2,2023,6,6,2019,2277,0,1,1,1,3,1,1
2023020166,1,2023,7,5,2015,4422,0,1,2,1,3,1,1
2023020166,2,2023,7,8,2006,2211,0,1,2,1,4,1,1
2023069189,1,2023,7,11,2022,4433,0,1,2,24,99,6,1
2023069189,2,2023,7,6,2010,1122,0,1,2,1,3,1,1
2023061605,1,2023,7,0,0,0,0,1,0,17,99,0,1
2023061605,2,2023,7,6,2015,2222,0,1,2,2,3,2,1
2023030043,1,2023,7,0,2022,1122,0,3,1,1,99,0,1
2023030043,2,2023,7,6,2009,2211,0,1,1,1,99,,1
2023029406,1,2023,7,8,2015,4433,0,1,1,1,5,2,1
2023066201,1,2023,7,5,2019,2211,0,1,2,1,3,1,1
2023066201,2,2023,7,9,2021,4433,0,1,1,24,4,4,1
2023006681,1,2023,7,0,2023,4433,0,1,1,1,3,2,1
2023051103,1,2023,7,6,2020,2211,0,1,1,1,3,1,1
2023051103,2,2023,7,0,0,1122,0,6,1,3,99,0,1
2023051103,3,2023,7,4,2012,2211,0,1,3,1,3,1,1
2023013020,1,2023,7,6,2017,4433,0,1,1,1,99,1,1
2023022421,1,2023,7,8,2022,2244,0,1,1,1,3,2,1
2023068525,1,2023,7,0,0,2255,0,1,4,14,99,0,1
2023031493,1,2023,7,5,2022,2211,0,1,1,1,3,1,1
2023031493,2,2023,7,4,2021,1350,0,1,1,1,3,1,1
2023019449,1,2023,7,6,2012,2233,0,1,3,1,99,1,1
2023063936,1,2023,7,10,2023,1122,0,1,2,1,5,2,1
2023063936,2,2023,7,0,0,2233,0,2,2,3,99,0,1
2023011628,1,2023,7,8,2010,3344,0,1,4,1,99,1,1
2023014663,2,2023,7,0,0,0,0,1,0,17,99,0,1
2023002252,1,2023,7,7,2008,2233,0,1,1,1,4,1,1
2023002252,2,2023,7,6,2018,1122,0,1,1,1,3,1,1
2023056780,1,2023,7,8,2012,2222,0,1,1,1,3,2,1
2023056780,2,2023,7,3,2023,2222,0,1,4,10,1,1,1
2023093415,1,2023,7,13,2020,4433,0,1,4,11,34,11,1
2023093415,2,2023,7,9,2022,2211,0,1,4,23,99,4,1
2023083900,1,2023,7,7,2012,2211,0,1,3,1,5,2,1
2023083900,2,2023,7,8,2008,2211,0,1,1,1,99,2,1
2023083900,3,2023,7,0,0,0,0,1,0,17,99,0,1
2023083900,4,2023,7,6,2003,1122,0,1,4,1,99,,1
2023061893,1,2023,7,6,2018,5511,0,1,1,1,3,1,1
2023061893,2,2023,7,0,0,0,0,1,0,17,99,0,1
2023086771,1,2023,7,8,2008,2211,0,1,3,1,99,,1
2023086771,2,2023,7,4,2019,2211,0,1,3,1,3,1,1
2023068685,1,2023,7,0,0,2211,0,1,4,17,99,0,1
2023068685,2,2023,7,6,2013,3311,0,1,1,1,99,1,1
2023065768,1,2023,7,7,2015,2244,0,1,1,1,3,1,1
2023090449,1,2023,7,2,2019,2211,0,1,4,9,99,1,1
2023090449,2,2023,7,0,0,2288,0,1,4,17,99,0,1
2023080646,1,2023,1,6,2010,0,0,1,4,1,3,1,1
2023041616,1,2023,7,6,2013,0,0,1,1,1,3,1,1
2023065552,1,2023,7,7,2015,4433,0,1,4,1,99,1,1
2023057109,1,2023,7,6,2013,1122,0,1,1,1,3,1,1
2023057109,2,2023,7,8,2022,3344,0,1,1,1,3,2,1
2023097542,1,2023,7,5,2017,2233,0,1,3,1,3,1,1
2023097542,2,2023,7,8,2021,1122,0,1,3,1,3,2,1
2023002180,1,2023,7,8,2006,1122,0,1,4,1,4,1,1
2023002180,2,2023,7,13,2021,4433,0,1,1,6,99,14,1
2023055534,1,2023,7,6,2008,6677,0,1,1,1,99,,1
2023099546,1,2023,7,6,2011,3344,0,1,4,1,3,1,1
2023099546,2,2023,7,6,2011,4433,0,1,4,1,3,1,1
2023091578,1,2023,7,6,2018,4433,0,1,4,1,3,1,1
2023091578,2,2023,7,7,2015,4444,0,1,4,1,5,2,1
2023079028,1,2023,7,4,2016,2211,0,1,2,1,3,1,1
2023079028,2,2023,7,6,2014,2211,0,1,2,1,3,1,1
2023079028,3,2023,7,6,2008,2211,0,1,1,1,99,,1
2023025122,1,2023,7,0,0,3344,0,1,4,15,99,0,1
2023025122,2,2023,7,12,2014,3344,0,1,4,11,34,11,1
2023059649,1,2023,7,7,2021,1144,0,1,4,12,3,1,1
2023006286,1,2023,7,6,2014,1122,0,1,4,1,3,1,1
2023006286,2,2023,7,0,0,0,0,1,0,17,99,0,1
2023037991,1,2023,7,4,2015,4433,0,1,1,1,3,1,1
2023037991,2,2023,7,6,2019,1122,0,1,1,12,3,1,1
2023011731,1,2023,7,3,2018,1122,0,1,1,10,1,,1
2023011731,2,2023,7,9,2022,2233,0,1,1,1,99,2,1
2023025518,1,2023,7,6,2022,4433,0,1,3,1,3,2,1
2023025518,2,2023,7,6,2018,3344,0,1,3,1,99,2,1
2023028748,1,2023,7,4,2014,2211,0,1,4,1,3,1,1
2023087840,1,2023,7,8,2009,2211,0,1,3,1,3,1,1
2023044763,1,2023,7,5,2022,3311,0,1,1,1,99,1,1
2023069962,1,2023,7,5,2022,3344,0,1,1,1,99,1,1
2023069962,2,2023,7,6,2017,1122,0,1,1,1,99,2,1
2023032199,1,2023,7,6,2021,2211,0,1,4,1,3,1,1
2023032199,2,2023,7,8,2022,1350,0,1,4,1,3,2,1
2023070373,1,2023,7,6,2014,2211,0,1,4,1,3,1,1
2023070373,2,2023,7,8,2006,4433,0,1,4,1,99,,1
2023094979,1,2023,7,5,2014,2211,0,1,1,1,3,1,1
2023073737,1,2023,7,8,2005,1122,0,1,3,1,1,1,1
2023073737,2,2023,7,6,2022,1122,0,1,2,1,3,2,1
2023037961,1,2023,7,2,2020,6666,0,1,1,10,2,,1
2023037961,2,2023,7,8,1999,6633,0,1,1,1,99,1,1
2023002157,1,2023,7,6,2021,2211,0,1,1,2,3,2,1
2023002157,2,2023,7,8,2021,4433,0,1,1,12,3,2,1
2023083328,1,2023,7,8,2017,3344,0,1,1,2,5,3,1
2023085379,1,2023,7,13,2017,2233,0,1,1,6,99,14,1
2023085379,2,2023,7,6,2007,1122,0,1,2,1,99,,1
2023018421,1,2023,7,6,2008,4433,0,1,1,1,99,,1
2023097191,1,2023,7,6,2021,2222,0,1,4,1,3,1,1
2023002093,1,2023,7,6,2006,3344,0,1,4,1,3,,1
2023002093,2,2023,7,4,2018,2211,0,1,4,1,3,1,1
2023014663,1,2023,7,0,0,4433,0,1,1,15,99,0,1
2023007676,1,2023,7,8,2021,1122,0,1,3,3,3,3,1
2023007676,2,2023,7,6,2016,1122,0,1,3,1,3,1,1
2023082091,1,2023,6,4,2022,4433,0,1,1,19,1,1,1
2023082091,2,2023,6,6,2015,4433,0,1,4,1,3,1,1
2023031381,1,2023,7,0,0,6644,0,6,1,17,99,0,1
2023031381,2,2023,7,9,2017,7777,0,1,1,18,18,5,1
2023087118,1,2023,7,6,2019,4433,0,1,2,1,3,1,1
2023087118,2,2023,7,8,2003,2211,0,1,2,1,1,1,1
2023070895,1,2023,7,0,0,1122,0,2,1,17,99,0,1
2023070895,2,2023,7,0,0,2211,0,6,4,17,99,0,1
2023099615,1,2023,7,0,0,0,0,1,0,14,99,0,1
2023087448,1,2023,7,9,2017,3311,0,1,1,18,19,5,1
2023087448,2,2023,7,8,2018,4433,0,1,1,1,3,2,1
2023026817,2,2023,7,0,0,4433,0,6,3,1,99,0,1
2023078531,1,2023,7,5,2014,4422,0,1,4,1,3,1,1
2023078887,1,2023,7,5,2015,1122,0,1,1,1,3,1,1
2023078887,2,2023,7,9,2022,3344,0,1,1,1,5,2,1
2023064640,1,2023,7,6,2018,4433,0,1,2,1,3,1,1
2023064640,2,2023,7,0,2023,3344,0,1,1,1,99,2,1
2023001833,1,2023,7,0,0,1122,0,1,4,8,99,0,1
2023041522,1,2023,7,6,2006,2211,0,1,2,1,99,,1
2023041522,2,2023,7,6,2022,1350,0,1,1,1,3,2,1
2023096398,1,2023,7,6,2008,4433,0,1,3,1,99,,1
2023073441,1,2023,7,4,2019,1122,0,1,3,19,1,,1
2023073441,2,2023,7,6,2011,1122,0,1,1,1,99,1,1
2023005755,1,2023,7,0,0,0,0,1,0,8,99,0,1
2023005755,2,2023,7,9,2016,4433,0,1,4,24,99,5,1
2023005755,3,2023,7,6,2016,3344,0,1,1,1,99,2,1
2023074723,1,2023,7,7,2020,2211,0,1,2,1,3,1,1
2023074723,2,2023,7,6,2013,2211,0,1,3,1,3,1,1
2023074723,3,2023,7,9,2021,2211,0,1,2,3,3,3,1
2023074723,4,2023,7,5,2014,2211,0,1,3,1,3,1,1
2023074723,5,2023,7,8,2017,2211,0,1,1,1,3,2,1
2023079576,1,2023,7,3,2021,4433,0,1,1,10,1,,1
2023075856,1,2023,5,12,2019,0,0,1,4,11,36,11,1
2023004117,1,2023,7,6,2018,1144,0,1,2,1,3,1,1
2023004117,2,2023,7,6,2008,4433,0,1,2,1,99,,1
2023010347,1,2023,7,6,2022,3344,0,1,1,1,3,2,1
2023080944,1,2023,7,4,2022,0,0,1,1,19,1,,1
2023080944,2,2023,7,6,2010,0,0,1,1,1,3,1,1
2023028803,1,2023,6,12,2016,0,0,1,4,11,39,11,1
2023009307,1,2023,7,8,2019,1122,0,1,1,1,5,2,1
2023009307,2,2023,7,2,2015,4433,0,1,4,9,1,,1
2023076255,1,2023,7,0,0,0,0,1,4,16,99,0,1
2023029536,1,2023,7,6,2008,3344,0,1,3,1,99,,1
2023029536,2,2023,7,6,2019,2211,0,1,3,1,3,1,1
2023035677,1,2023,7,8,2020,0,0,1,4,24,4,5,1
2023035677,2,2023,7,9,2022,0,0,1,4,1,5,2,1
2023035677,3,2023,7,4,2020,0,0,1,4,1,3,1,1
2023035677,4,2023,7,6,2015,0,0,1,4,1,3,1,1
2023035677,5,2023,7,12,2016,0,0,1,4,24,3,5,1
2023077365,1,2023,7,0,0,2211,0,1,4,15,99,0,1
2023077365,2,2023,7,5,2023,6633,0,1,4,1,3,1,1
2023075240,1,2023,7,6,2020,2244,0,1,4,1,3,1,1
2023075240,2,2023,7,9,2010,1122,0,1,4,3,3,2,1
2023083289,1,2023,7,2,2011,1122,0,1,4,10,1,1,1
